Date,MMM,AOS,ABT,ABBV,ACN
2023-11-22,79.40635681152344,76.16000366210938,102.27999877929688,139.05999755859375,334.239990234375
2023-11-24,79.6822738647461,75.77999877929688,102.68000030517578,140.0,333.1499938964844
2023-11-27,80.2675552368164,75.52999877929688,102.5999984741211,138.6999969482422,333.82000732421875
2023-11-28,81.03678894042969,75.66999816894531,102.45999908447266,139.0500030517578,331.6000061035156
2023-11-29,82.98494720458984,75.73999786376953,102.31999969482422,138.02000427246094,335.0
2023-11-30,82.47491455078125,75.0999984741211,103.75,138.00999450683594,334.20001220703125
2023-12-01,82.64214324951172,75.47000122070312,104.22000122070312,142.5399932861328,333.79998779296875
2023-12-04,83.89632415771484,76.0999984741211,104.41000366210938,143.41000366210938,335.19000244140625
2023-12-05,85.91136932373047,76.68000030517578,105.0,144.11000061035156,334.6300048828125
2023-12-06,85.00836181640625,76.83999633789062,104.62999725341797,144.7899932861328,337.7699890136719
2023-12-07,86.1622085571289,77.18000030517578,105.19000244140625,147.63999938964844,336.55999755859375
2023-12-08,86.42976379394531,78.12000274658203,104.12000274658203,148.07000732421875,335.1000061035156
2023-12-11,86.7056884765625,78.31999969482422,104.20999908447266,150.6699981689453,335.2099914550781
2023-12-12,86.61370849609375,78.36000061035156,106.37000274658203,151.72999572753906,341.92999267578125
2023-12-13,85.2842788696289,79.26000213623047,106.01000213623047,152.97999572753906,343.3999938964844
2023-12-14,87.77591705322266,79.8499984741211,107.83000183105469,154.36000061035156,342.739990234375
2023-12-15,88.92140197753906,79.7300033569336,107.86000061035156,154.74000549316406,338.44000244140625
2023-12-18,89.46488189697266,79.33999633789062,107.63999938964844,153.0,342.6600036621094
2023-12-19,88.93812561035156,79.66999816894531,108.1500015258789,153.58999633789062,332.7300109863281
2023-12-20,88.46154022216797,80.69999694824219,107.8499984741211,153.99000549316406,345.55999755859375
2023-12-21,87.14046478271484,81.02999877929688,107.41999816894531,152.0500030517578,340.1700134277344
2023-12-22,88.52842712402344,81.94999694824219,108.86000061035156,153.2899932861328,350.0
2023-12-26,88.87960052490234,81.69999694824219,108.51000213623047,154.25,354.1400146484375
2023-12-27,90.3010025024414,81.9800033569336,109.04000091552734,154.0500030517578,354.5
2023-12-28,90.85284423828125,81.93000030517578,109.8499984741211,155.25,354.1400146484375
2023-12-29,91.55518341064453,82.02999877929688,110.4000015258789,154.5399932861328,351.7900085449219
2024-01-02,90.81939697265625,81.69999694824219,109.55999755859375,154.89999389648438,348.19000244140625
2024-01-03,91.32942962646484,80.87000274658203,110.13999938964844,160.58999633789062,342.5299987792969
2024-01-04,90.36788940429688,78.72000122070312,109.68000030517578,160.30999755859375,337.9200134277344
2024-01-05,90.2842788696289,79.0999984741211,110.70999908447266,161.3300018310547,338.0
2024-01-08,90.51839447021484,79.2699966430664,111.12999725341797,162.17999267578125,335.0
2024-01-09,90.46822357177734,78.83999633789062,112.1500015258789,161.42999267578125,339.2699890136719
2024-01-10,91.15384674072266,79.83999633789062,113.05000305175781,162.27000427246094,344.5799865722656
2024-01-11,90.55184173583984,80.4800033569336,113.26000213623047,164.25,343.5
2024-01-12,91.48829650878906,81.26000213623047,114.16999816894531,162.75,350.0
2024-01-16,90.02508544921875,80.55000305175781,113.51000213623047,161.97999572753906,352.3699951171875
2024-01-17,89.33946228027344,80.83999633789062,113.62000274658203,161.75,351.80999755859375
2024-01-18,88.90467834472656,80.75,114.19999694824219,161.16000366210938,356.0199890136719
2024-01-19,89.24748992919922,80.55999755859375,113.62999725341797,163.91000366210938,361.5299987792969
2024-01-22,90.71906280517578,81.63999938964844,114.93000030517578,164.44000244140625,364.0
2024-01-23,84.33110046386719,82.08000183105469,114.44999694824219,164.4499969482422,367.3599853515625
