Date,MMM,AOS,ABT,ABBV,ACN
2023-08-28,88.33612060546875,71.1500015258789,105.22000122070312,148.07000732421875,322.239990234375
2023-08-29,89.33946228027344,71.87999725341797,103.94000244140625,148.91000366210938,324.3699951171875
2023-08-30,88.50334167480469,72.98999786376953,105.08000183105469,148.8000030517578,323.9200134277344
2023-08-31,90.57691955566406,73.11000061035156,104.58000183105469,148.7100067138672,326.2300109863281
2023-09-01,90.55184173583984,73.68000030517578,103.79000091552734,148.88999938964844,328.7200012207031
2023-09-05,90.51839447021484,73.30000305175781,102.8499984741211,148.9600067138672,328.8800048828125
2023-09-06,89.30602264404297,72.44000244140625,102.05999755859375,146.1199951171875,327.739990234375
2023-09-07,89.28929901123047,72.05999755859375,102.27999877929688,149.0,329.0400085449219
2023-09-08,88.95484924316406,71.69000244140625,100.81999969482422,149.75999450683594,330.44000244140625
2023-09-11,90.48494720458984,70.69999694824219,103.12999725341797,149.41000366210938,328.2300109863281
2023-09-12,90.96990203857422,70.05999755859375,102.91999816894531,149.60000610351562,322.489990234375
2023-09-13,89.85785675048828,68.19999694824219,103.44000244140625,152.39999389648438,316.7099914550781
2023-09-14,86.59699249267578,67.95999908447266,103.62000274658203,154.69000244140625,316.989990234375
2023-09-15,85.62709045410156,67.55000305175781,102.88999938964844,154.6999969482422,316.69000244140625
2023-09-18,85.20066833496094,67.68000030517578,102.06999969482422,153.97000122070312,316.75
2023-09-19,84.65718841552734,67.1500015258789,101.95999908447266,154.63999938964844,317.7799987792969
2023-09-20,84.36454772949219,67.7300033569336,101.3499984741211,154.8800048828125,323.32000732421875
2023-09-21,82.95986938476562,66.05999755859375,100.19999694824219,154.85000610351562,316.5199890136719
2023-09-22,81.77257537841797,65.41999816894531,98.93000030517578,153.89999389648438,318.6600036621094
2023-09-25,81.02006530761719,64.86000061035156,98.20999908447266,154.74000549316406,318.67999267578125
2023-09-26,79.5234146118164,65.83000183105469,97.52999877929688,154.60000610351562,314.489990234375
2023-09-27,78.90467834472656,66.31999969482422,96.94000244140625,154.0,314.9800109863281
2023-09-28,78.46154022216797,67.27999877929688,98.27999877929688,153.8300018310547,306.69000244140625
2023-09-29,78.87960052490234,67.18000030517578,98.51000213623047,152.52999877929688,309.29998779296875
2023-10-02,77.61705780029297,66.81999969482422,95.88999938964844,148.86000061035156,308.4599914550781
2023-10-03,75.20066833496094,66.5,96.16999816894531,147.99000549316406,311.54998779296875
2023-10-04,74.29766082763672,66.37000274658203,96.33999633789062,148.0800018310547,311.0
2023-10-05,73.77926635742188,66.80999755859375,96.69000244140625,149.52999877929688,310.4100036621094
2023-10-06,74.59030151367188,67.77999877929688,97.51000213623047,149.3300018310547,315.1099853515625
2023-10-09,74.48160552978516,68.87000274658203,97.01000213623047,149.75,313.0899963378906
2023-10-10,76.07859802246094,70.30000305175781,98.48999786376953,149.55999755859375,315.42999267578125
2023-10-11,76.07023620605469,71.16000366210938,97.16000366210938,150.39999389648438,314.75
2023-10-12,75.69397735595703,71.01000213623047,93.08000183105469,148.60000610351562,311.7900085449219
2023-10-13,75.12541961669922,70.88999938964844,91.66000366210938,149.66000366210938,306.0
2023-10-16,75.36788940429688,72.05999755859375,92.86000061035156,149.5,307.8299865722656
2023-10-17,76.12039947509766,72.70999908447266,93.01000213623047,149.66000366210938,309.8299865722656
2023-10-18,75.08361053466797,70.94000244140625,96.5,149.61000061035156,309.3699951171875
2023-10-19,74.25585174560547,68.68000030517578,96.54000091552734,148.5500030517578,307.0
2023-10-20,73.0100326538086,67.51000213623047,98.1500015258789,147.50999450683594,302.9200134277344
2023-10-23,72.60033416748047,67.25,98.1500015258789,146.4199981689453,298.489990234375
2023-10-24,75.94481658935547,67.31999969482422,95.83000183105469,146.97000122070312,298.0
2023-10-25,75.59364318847656,66.1500015258789,94.63999938964844,146.89999389648438,295.5
2023-10-26,75.71070098876953,70.12000274658203,94.75,145.9499969482422,295.8999938964844
2023-10-27,74.61538696289062,69.83999633789062,95.31999969482422,143.0,293.0400085449219
2023-10-30,75.02508544921875,70.01000213623047,93.8499984741211,145.7100067138672,293.82000732421875
2023-10-31,76.56354522705078,70.30999755859375,94.9000015258789,142.22000122070312,297.2799987792969
2023-11-01,76.37960052490234,71.0199966430664,95.98999786376953,143.7100067138672,302.17999267578125
2023-11-02,77.25752258300781,72.5,96.16999816894531,143.77000427246094,308.8800048828125
2023-11-03,79.28093719482422,72.83000183105469,97.16999816894531,143.9499969482422,316.7300109863281
2023-11-06,78.52842712402344,72.47000122070312,95.80999755859375,142.3699951171875,314.17999267578125
2023-11-07,78.13545227050781,71.47000122070312,95.44000244140625,142.17999267578125,318.3699951171875
2023-11-08,78.09364318847656,71.62000274658203,95.7300033569336,143.88999938964844,319.4599914550781
2023-11-09,77.93478393554688,71.9800033569336,95.19000244140625,141.60000610351562,317.3900146484375
2023-11-10,77.80936431884766,72.97000122070312,94.22000122070312,139.36000061035156,320.2699890136719
2023-11-13,77.86788940429688,73.63999938964844,96.75,139.16000366210938,316.9599914550781
2023-11-14,79.84114074707031,76.26000213623047,97.83999633789062,140.10000610351562,322.19000244140625
2023-11-15,81.27090454101562,76.9800033569336,98.33000183105469,138.25,325.7200012207031
2023-11-16,80.64381408691406,75.91000366210938,100.3499984741211,138.82000732421875,329.6700134277344
2023-11-17,80.5602035522461,76.44000244140625,100.75,138.8800048828125,328.92999267578125
2023-11-20,79.64046478271484,76.2699966430664,101.30999755859375,138.69000244140625,332.04998779296875
