Date,MMM,AOS,ABT,ABBV,ACN
2023-08-28,83.27735137939453,69.56940460205078,100.6963882446289,141.94570922851562,315.8086242675781
2023-08-29,84.43709564208984,70.70085144042969,101.75439453125,142.0997772216797,318.3082275390625
2023-08-30,83.54129791259766,71.13375854492188,102.28339385986328,142.80264282226562,318.1114196777344
2023-08-31,85.31689453125,71.33052825927734,100.80415344238281,141.49322509765625,318.62310791015625
2023-09-01,85.54084777832031,72.38327026367188,100.75515747070312,142.6870880126953,322.530029296875
2023-09-05,85.46086120605469,70.7795639038086,98.82527923583984,140.6652069091797,320.97515869140625
2023-09-06,85.07695770263672,70.69100952148438,99.49143981933594,140.1934356689453,321.1128845214844
2023-09-07,84.74102020263672,70.56310272216797,98.61956024169922,143.37066650390625,322.98272705078125
2023-09-08,84.97296905517578,69.05780029296875,98.67835235595703,143.47657775878906,320.296142578125
2023-09-11,86.29267883300781,69.37262725830078,100.3633041381836,143.49583435058594,320.68975830078125
2023-09-12,85.70880126953125,67.16875457763672,100.31433868408203,143.71730041503906,309.88433837890625
2023-09-13,80.82190704345703,66.03731536865234,100.59843444824219,145.5369873046875,308.91986083984375
2023-09-14,81.8376693725586,66.64730834960938,100.55924224853516,147.92471313476562,311.5572814941406
2023-09-15,80.82990264892578,65.69295501708984,99.66777038574219,146.4612579345703,307.56182861328125
2023-09-18,80.81390380859375,66.07666778564453,98.9428482055664,148.21356201171875,310.85858154296875
2023-09-19,80.16605377197266,65.92908477783203,98.61956024169922,147.78030395507812,312.2854919433594
2023-09-20,79.17426300048828,65.27972412109375,98.23750305175781,147.89584350585938,311.7639465332031
2023-09-21,77.97454071044922,64.11876678466797,96.91500854492188,147.7225341796875,307.0402526855469
2023-09-22,77.61461639404297,63.469417572021484,96.1509017944336,147.05821228027344,311.0652160644531
2023-09-25,75.81501770019531,63.43006134033203,95.48474884033203,148.8971405029297,311.9508972167969
2023-09-26,75.0871810913086,64.41393280029297,94.2699966430664,148.18467712402344,305.6723327636719
2023-09-27,74.75125885009766,64.39424896240234,93.58425903320312,147.43368530273438,309.3824157714844
2023-09-28,74.59129333496094,65.40763854980469,96.12150573730469,146.58642578125,295.98876953125
2023-09-29,74.87924194335938,65.06327819824219,94.87737274169922,143.51510620117188,302.22796630859375
2023-10-02,72.15984344482422,64.98456573486328,93.78018188476562,142.73521423339844,303.3597412109375
2023-10-03,71.0160903930664,64.31553649902344,93.8389663696289,141.94570922851562,301.36199951171875
2023-10-04,70.40023803710938,65.17150115966797,93.70182037353516,142.19606018066406,304.4717712402344
2023-10-05,70.2482681274414,65.0042495727539,94.2406005859375,141.96498107910156,304.7374572753906
2023-10-06,70.70416259765625,66.20457458496094,94.9067611694336,142.72560119628906,307.22723388671875
2023-10-09,71.22404479980469,67.52294921875,94.7892074584961,143.56321716308594,307.0500793457031
2023-10-10,72.49575805664062,68.14279174804688,95.5728988647461,143.35140991210938,307.3551330566406
2023-10-11,72.29580688476562,69.94326782226562,90.75311279296875,143.78468322753906,308.8473205566406
2023-10-12,71.20005798339844,68.80198669433594,88.84211730957031,144.21255493164062,300.7639465332031
2023-10-13,70.92811584472656,69.12666320800781,89.51195526123047,143.88192749023438,298.26385498046875
2023-10-16,71.9358901977539,70.74020385742188,90.80237579345703,143.1720428466797,301.73236083984375
2023-10-17,72.42378234863281,70.67133331298828,90.76296997070312,145.06829833984375,304.60797119140625
2023-10-18,70.70416259765625,67.36553955078125,94.1318588256836,145.16555786132812,300.180908203125
2023-10-19,69.63240814208984,65.92908477783203,94.01365661621094,141.50917053222656,299.3607177734375
2023-10-20,69.22449493408203,65.58473205566406,95.33362579345703,142.19960021972656,293.49090576171875
2023-10-23,68.46466064453125,65.31908416748047,94.34857177734375,140.74095153808594,291.45526123046875
2023-10-24,72.07986450195312,65.56505584716797,93.39306640625,142.27740478515625,292.5916748046875
2023-10-25,71.49598693847656,64.13844299316406,92.17159271240234,141.25633239746094,289.221923828125
2023-10-26,70.90412139892578,68.00505828857422,92.57547760009766,141.197998046875,288.58953857421875
2023-10-27,70.00032806396484,66.71617889404297,91.46235656738281,135.10081481933594,286.6131591796875
2023-10-30,71.59996032714844,68.69325256347656,91.61012268066406,137.97921752929688,289.2417297363281
2023-10-31,72.74371337890625,68.96015930175781,93.13695526123047,137.28878784179688,293.5798645019531
2023-11-01,72.4317855834961,69.99810791015625,93.59008026123047,138.54324340820312,297.0879211425781
2023-11-02,73.83146667480469,70.53192138671875,94.52587890625,139.31146240234375,304.47955322265625
2023-11-03,75.07119750976562,70.73950958251953,94.40767669677734,137.52218627929688,309.7861022949219
2023-11-06,74.79925537109375,70.27490234375,93.58023071289062,137.30824279785156,309.39080810546875
2023-11-07,74.50331115722656,69.83995056152344,93.38322448730469,138.24179077148438,311.46600341796875
2023-11-08,73.83946228027344,70.32433319091797,93.32411193847656,138.11537170410156,314.0649108886719
2023-11-09,73.34358215332031,70.55169677734375,92.15190124511719,134.23532104492188,310.5074462890625
2023-11-10,74.23137664794922,71.98506927490234,92.56562805175781,134.77017211914062,315.912841796875
2023-11-13,74.13539123535156,72.53865051269531,94.35842895507812,134.8188018798828,311.9007873535156
2023-11-14,75.95899200439453,75.14837646484375,95.62914276123047,134.25479125976562,316.703369140625
2023-11-15,77.43865966796875,74.14007568359375,96.535400390625,133.80746459960938,321.6541748046875
2023-11-16,77.75550079345703,74.77273559570312,98.76162719726562,134.46873474121094,323.45269775390625
2023-11-17,77.45491027832031,75.5042495727539,98.0622329711914,134.48818969726562,323.9566650390625
