Date,MMM,AOS,ABT,ABBV,ACN
2023-08-28,85.77759552001953,69.93000030517578,101.88999938964844,146.77000427246094,318.739990234375
2023-08-29,87.69230651855469,70.48999786376953,102.9800033569336,146.5,319.55999755859375
2023-08-30,86.63043212890625,71.62999725341797,104.08000183105469,146.89999389648438,321.510009765625
2023-08-31,88.20233917236328,72.48999786376953,102.86000061035156,146.8699951171875,323.7099914550781
2023-09-01,88.72073364257812,72.86000061035156,102.55999755859375,147.36000061035156,325.1000061035156
2023-09-05,88.94648742675781,71.16999816894531,100.87000274658203,145.86000061035156,324.4800109863281
2023-09-06,88.07691955566406,71.5999984741211,99.7699966430664,143.74000549316406,323.7099914550781
2023-09-07,87.75919342041016,71.11000061035156,100.51000213623047,145.8699951171875,323.2300109863281
2023-09-08,88.14381408691406,70.02999877929688,99.83999633789062,148.1999969482422,324.5299987792969
2023-09-11,89.28929901123047,70.12999725341797,100.55000305175781,148.4199981689453,324.489990234375
2023-09-12,89.5234146118164,67.91999816894531,101.5999984741211,147.6199951171875,313.1099853515625
2023-09-13,84.03845977783203,66.63999938964844,102.05999755859375,149.0500030517578,312.9200134277344
2023-09-14,84.62374877929688,66.95999908447266,102.5199966430664,151.8000030517578,313.29998779296875
2023-09-15,84.155517578125,66.41999816894531,101.4800033569336,151.92999267578125,311.4599914550781
2023-09-18,83.70401000976562,65.91000366210938,100.75,152.10000610351562,311.0
2023-09-19,83.50334167480469,66.19999694824219,100.13999938964844,151.60000610351562,311.0
2023-09-20,82.75919342041016,66.2699966430664,100.2699966430664,153.3699951171875,316.45001220703125
2023-09-21,81.43812561035156,65.08999633789062,98.8499984741211,152.66000366210938,311.6700134277344
2023-09-22,80.76923370361328,64.4000015258789,98.0199966430664,152.52000427246094,312.92999267578125
2023-09-25,78.39464569091797,64.13999938964844,97.16000366210938,151.66000366210938,314.8800048828125
2023-09-26,78.27759552001953,64.30000305175781,96.02999877929688,153.3300018310547,308.7300109863281
2023-09-27,77.8344497680664,65.16999816894531,94.76000213623047,151.61000061035156,310.6499938964844
2023-09-28,77.26588439941406,65.88999938964844,96.12000274658203,151.3699951171875,294.489990234375
2023-09-29,78.05184173583984,66.01000213623047,96.4800033569336,148.8300018310547,302.8699951171875
2023-10-02,74.67391204833984,65.5199966430664,94.52999877929688,146.72000122070312,305.1099853515625
2023-10-03,73.71237182617188,64.94999694824219,94.58000183105469,145.35000610351562,305.54998779296875
2023-10-04,73.00167083740234,64.86000061035156,94.83000183105469,146.30999755859375,306.8699951171875
2023-10-05,72.36621856689453,65.43000030517578,95.0999984741211,147.08999633789062,305.3699951171875
2023-10-06,72.1822738647461,65.73999786376953,95.44999694824219,146.1199951171875,306.7200012207031
2023-10-09,73.53678894042969,66.44999694824219,95.79000091552734,147.16000366210938,308.3599853515625
2023-10-10,74.59030151367188,68.94999694824219,96.58999633789062,148.0399932861328,311.55999755859375
2023-10-11,75.04180908203125,69.19999694824219,92.05000305175781,148.77000427246094,309.95001220703125
2023-10-12,73.96321105957031,69.25,89.66999816894531,147.00999450683594,304.2099914550781
2023-10-13,73.79598999023438,69.43000030517578,89.80999755859375,147.33999633789062,300.1000061035156
2023-10-16,74.03845977783203,70.51000213623047,90.87000274658203,146.9199981689453,301.95001220703125
2023-10-17,74.48160552978516,71.12999725341797,91.26000213623047,147.14999389648438,302.4200134277344
2023-10-18,73.68729400634766,68.4000015258789,91.6500015258789,148.33999633789062,303.30999755859375
2023-10-19,72.75919342041016,66.69000244140625,93.76000213623047,143.3300018310547,301.5799865722656
2023-10-20,72.2324447631836,66.2699966430664,95.25,145.27999877929688,295.92999267578125
2023-10-23,71.36287689208984,66.37000274658203,95.66000366210938,144.1999969482422,294.70001220703125
2023-10-24,73.92976379394531,66.05000305175781,94.33999633789062,145.10000610351562,294.04998779296875
2023-10-25,74.16387939453125,65.08000183105469,92.79000091552734,144.82000732421875,291.1199951171875
2023-10-26,73.82942962646484,65.19999694824219,93.05000305175781,144.22999572753906,290.3699951171875
2023-10-27,72.71739196777344,67.45999908447266,92.37999725341797,136.02999877929688,288.4599914550781
2023-10-30,73.39464569091797,67.97000122070312,91.63999938964844,140.6699981689453,289.6600036621094
2023-10-31,74.75752258300781,69.37000274658203,93.12000274658203,139.67999267578125,293.0799865722656
2023-11-01,74.89130401611328,69.16999816894531,94.55999755859375,141.75,298.1700134277344
2023-11-02,76.12039947509766,71.30000305175781,94.44000244140625,140.50999450683594,301.29998779296875
2023-11-03,77.8177261352539,71.54000091552734,95.66000366210938,140.88999938964844,309.010009765625
2023-11-06,77.73411560058594,70.9000015258789,94.41000366210938,140.97999572753906,311.0400085449219
2023-11-07,77.39966583251953,70.30000305175781,94.5,140.57000732421875,312.7099914550781
2023-11-08,76.31270599365234,70.44000244140625,93.79000091552734,141.9199981689453,315.3800048828125
2023-11-09,76.63043212890625,70.97000122070312,93.38999938964844,135.85000610351562,313.45001220703125
2023-11-10,76.6387939453125,71.70999908447266,92.43000030517578,136.39999389648438,314.760009765625
2023-11-13,76.85618591308594,72.41000366210938,94.5,137.42999267578125,314.30999755859375
2023-11-14,78.53678894042969,74.44999694824219,96.19999694824219,137.9600067138672,318.8299865722656
2023-11-15,79.79933166503906,74.83999633789062,96.91999816894531,136.3000030517578,318.739990234375
2023-11-16,79.35618591308594,75.04000091552734,97.63999938964844,137.0500030517578,326.0799865722656
2023-11-17,79.4397964477539,75.86000061035156,99.25,137.3800048828125,326.2200012207031
2023-11-20,78.97993469238281,75.06999969482422,98.94999694824219,137.13999938964844,326.2200012207031
